,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0,0.9011900113819971,0.8964929401991069,0.889847609431331,0.8822905857749197,0.8743552248274664,0.8657959576968592,0.8574880297615666,0.8487587476232437,0.839515006227318,0.830493104698214,0.8213513819696656,0.8115249059271878,0.8021846324054693,0.7931450232774138,0.7837971781936997,0.7748547164061912,0.7654041213333249,0.7561232228118184,0.7468976360464157,0.7371586036105624,0.7284028959969158,0.7194600834925404,0.7095836764301435,0.7001005968618639,0.6906783031824555,0.6899869587422898,0.6926468605132385,0.6897640103169931,0.6912120861296738,0.690695709835579,0.692024711214865,0.689280397162406,0.690363193427826,0.6897866714158998,0.690099570671207,0.6913597958161695,0.6883213460908459,0.688781126713436,0.688514123769989,0.6889893657612289,0.690587227617709,0.6898137970181581,0.6913047630011713,0.6908311083394727,0.6898291959676863,0.688085040367274,0.689077285263654,0.6888833620819037,0.6888459005370249,0.6884111337922307,0.6893333216226596,0.6923153859942217,0.6899706942524741,0.6894494380603855,0.6888966262553626,0.6916307475171837,0.6898286637758664,0.6915146121553408,0.690273225941527,0.6907880056172115,0.6915117656488967,0.6900888020923581,0.688131322202026,0.6900676079026067,0.6889007436259722,0.6918712300709227,0.6909164916925472,0.6879255888702207,0.6907670279876637,0.6891076790547559,0.6881804260079676,0.689635577810481,0.6891966837959407,0.6888233475210244,0.692842839944452,0.6910546252935679,0.6901784892089364,0.6919091452437176,0.6903692203082934,0.6917897784522076,0.6903512009397252,0.6912039377996584,0.6895398162744693,0.6885917644748105,0.6872394543325338,0.6910216439000703,0.6887798116833286,0.6890066603812193,0.6907660571637186,0.6913471587583966,0.6906602912268538,0.6909085888031568,0.6919833188121287,0.6897580553478861,0.6916607656370224,0.690632637072927,0.6914282853685862,0.6910655737162394,0.6896361036494261,0.6909270433274919,0.6915204282020626
1,0.8813552490611416,0.8751442031865886,0.8676952315892953,0.8592230923532985,0.8509522986719308,0.8420102192508365,0.8331331103840913,0.8249710653164881,0.8177596485161732,0.8093902557424277,0.8001279293455715,0.7917818002048589,0.7827292368224398,0.7736948317304605,0.7646096997610331,0.754847735983831,0.746491524980924,0.7376375055443746,0.7285883051857218,0.7191884952037245,0.7100240842044342,0.7006112042702467,0.6911465850876637,0.6816009113513347,0.6725760944064005,0.6722875832822511,0.6737712431770763,0.6719257486982155,0.6720319939161459,0.6730642011211843,0.6718140935258285,0.672924107175239,0.6717265752532359,0.6731832838019465,0.6723177366972837,0.673487505891937,0.6725920480287109,0.6721818840868331,0.672276147928642,0.6727573591177605,0.6738626614747267,0.6738786536900073,0.6713364098728432,0.6722460999780804,0.6729115205781033,0.674093880872129,0.6736912442396646,0.6729688747733996,0.6712607922522551,0.6738254754896243,0.672416555666365,0.6726736043674248,0.6741553477445479,0.6724242429462105,0.6706344596554252,0.6715303323812536,0.6718607800453273,0.6716646196048701,0.6720793012913747,0.6732897694285886,0.6724568615884736,0.6699700584071571,0.6722354923255969,0.6732514554994677,0.6742056566691712,0.6735736181991882,0.6728521377273085,0.6727123835569533,0.672750267460105,0.6717085867999599,0.672729602439862,0.6712676848768084,0.6727431751479476,0.6712273513393651,0.6717867409610832,0.6733711761328324,0.6729049827462524,0.6715753344610779,0.6720593973988247,0.6731866802151899,0.6728489764765779,0.6729642043188283,0.6718841445452677,0.6726633744309618,0.6727468034199966,0.6743725062386385,0.6709490134686107,0.6736808815620787,0.6722176230307727,0.6707547964759416,0.67368997538421,0.6713288381575429,0.672592709547092,0.6720902040005798,0.672051145307616,0.6724394488318546,0.6734152040209944,0.6731346407738827,0.6725426844833171,0.67301558723591,0.6713143736076478
2,0.9064402256362117,0.8997631061318278,0.8927219410364083,0.8847673026192754,0.8764347872214583,0.8675581221310418,0.8587561093845428,0.8498495691093835,0.8413535236176869,0.8320183452294502,0.8227083247903426,0.8134726820249479,0.8047984899737946,0.795084481102249,0.7858529575188242,0.7766437884555976,0.7672563860114394,0.7576022237265345,0.7482076268172834,0.7387995927504442,0.7291130865011253,0.7195954314752295,0.7102697957480102,0.7009987807491961,0.6913392386695292,0.6884497011604698,0.6887515528936808,0.6895602950617911,0.6884939418187498,0.6888039008910938,0.6885791449248586,0.6879625669047527,0.6878584823338458,0.6881664724990416,0.6878774492745316,0.6890544019556548,0.6889156250163171,0.689713569945135,0.690328715165771,0.6886562810912705,0.6896000893684832,0.6888687276510485,0.688965313078947,0.6893945916623141,0.6902575045700997,0.6882939103334266,0.6896249194146209,0.6877016641762218,0.6903861063311888,0.6886458810236276,0.6883995551724317,0.6894337384103016,0.6880259157180516,0.6873906311913635,0.6880957750053169,0.6894628766188237,0.6885702999248327,0.68979426300852,0.6892248739005263,0.6882210027186663,0.6887441627153226,0.6871957925383956,0.6874933060934011,0.6887093278055336,0.6878517466644231,0.6882103814891216,0.6881131000030795,0.6886240768392209,0.6896817463785317,0.6884874863804151,0.6883908653482519,0.6885033743934068,0.6879304432030307,0.68853750408046,0.6884868659618169,0.6890870483495752,0.6866823918062975,0.6885457909274972,0.6891159015410541,0.6888582052343902,0.6883944551239457,0.6879566582643307,0.6897923132445049,0.6879255249070592,0.6885072151961967,0.6891540356230802,0.6883979521866084,0.6893470158016602,0.6875777523670658,0.6893528130211045,0.6882856166096067,0.6887525145692496,0.6873481354102249,0.6866795604847248,0.6890618378542244,0.6893797861644718,0.6888671842194051,0.6865315497349677,0.6885092412738705,0.6898001760145028,0.6891362745866525
3,0.8987803263520021,0.8927552251381078,0.8850293164576768,0.8762350450589612,0.868683391554533,0.8597905055471763,0.8514809521742711,0.8424103706468475,0.8341050697356056,0.8254780132862531,0.8163532134924916,0.8070827122048128,0.7978138598264081,0.7886409082338501,0.7791147415171038,0.770584265493932,0.7610584756072865,0.7516910320918643,0.7421166308765617,0.7327012480533671,0.7229208292058767,0.7131936327782175,0.7036471601325234,0.6942771537259377,0.6847884070808,0.6852487856587595,0.6855473764330494,0.6853097510145447,0.6851573390959143,0.6864971033613879,0.6869996953365118,0.683980484640946,0.6854338795018452,0.6864521963280477,0.6846411548385513,0.6852791062312118,0.6866424763242924,0.6869339083603252,0.6862837412380745,0.6873371883808113,0.6853958847520968,0.6849708711908166,0.6857520237856395,0.6849190235490792,0.687075334625716,0.6846173952497769,0.6850501031432887,0.6859547422544408,0.6864414147030571,0.6870787880171744,0.6847684385501802,0.6871014829306478,0.68619679637663,0.6865055580500999,0.6858294489479971,0.6874728721105018,0.6854055950793548,0.6869298338326245,0.6850037509258314,0.6858986567613179,0.6853073288042475,0.6864691980834523,0.6850091981443115,0.6864409570443868,0.685041049874731,0.6827721488249188,0.6855697999389403,0.6843941461256722,0.6862441416287887,0.6849996316674775,0.6881227521713881,0.6844378385367842,0.686166366533823,0.6849293079601991,0.6855215448419347,0.6844120205474168,0.6851063041796478,0.6849163872073721,0.6852707808749364,0.6842804306435062,0.6870702525507646,0.686280184150297,0.6859699645841678,0.6854991742610581,0.6854498421997542,0.6849917503042481,0.6849456456207241,0.6869353243644939,0.6849578993284423,0.6867648031108232,0.6839489641393955,0.684989866832486,0.6852252228630974,0.6857678215819848,0.6839721008691804,0.6856817727085209,0.6848115411807854,0.6874863980198521,0.687009590229633,0.6854817258473808,0.6873232250755873
4,0.9077078807545473,0.9007291159737674,0.893533534007511,0.8865274118489659,0.8780854386653819,0.8698975301857096,0.861109108834138,0.8525146571010044,0.8445434381478526,0.8359170446523223,0.8281268680399662,0.8188643261489832,0.8093627343016646,0.8005046834722327,0.7910069224874896,0.7816989030249265,0.7725351447989747,0.7630466063617416,0.7544259372133221,0.7456579094549446,0.7362641478612423,0.7267379779782163,0.7171866918423442,0.7081648213061541,0.6988989502202104,0.6988770746005719,0.6989121284544938,0.698498033887827,0.699736185610754,0.7006703337694165,0.6972598640570083,0.697113442064217,0.6974988201355035,0.698202207387626,0.6964351203294435,0.6964172816574539,0.6991792593953607,0.6973695389837511,0.6985156437746194,0.6990972697231668,0.6972070259223295,0.6999831342356634,0.700431731369693,0.6990600054615813,0.6994097447372493,0.6977506125801095,0.6991724564301045,0.6983074184971948,0.6982583732101755,0.6995784238562701,0.6964544038163074,0.6982014065635063,0.6974250961040857,0.6985527601516892,0.6977622627022265,0.6989666441515384,0.6979065465881336,0.7014028078647369,0.698101645182791,0.7012555733160932,0.6994698257117872,0.6966375104952132,0.7014745860011509,0.6960936954771917,0.6963421053715391,0.6989034199954928,0.6974360615352719,0.6981171572024297,0.696452009920449,0.6956488033414123,0.6986391899811454,0.6997788654519583,0.7015267779793086,0.6997345983348058,0.6975474347217504,0.69846893189885,0.7010718546946465,0.6985958526802483,0.6989513630805595,0.6983908196781199,0.699570289826179,0.6975043339454678,0.697551229483284,0.7007228568774666,0.6980309856822717,0.6987019846338437,0.6992360090342452,0.6957979659143754,0.6968237951712549,0.6972860932537872,0.6987310504719231,0.6999022835859059,0.6999116912919049,0.697682740174433,0.698845814479616,0.6988992069379499,0.697859059609045,0.6960690846834883,0.6961345097397558,0.6970449090228948,0.696754925337983
5,0.8916931032395919,0.8838177736478589,0.8762181631850523,0.8677128733566718,0.8598442845235268,0.8517506347172692,0.8430854787041115,0.8351711193707309,0.825740567991194,0.8174976177223752,0.8083688680802353,0.7996048119281397,0.7902054352365517,0.7812094875772243,0.7719422462214305,0.7626809127158073,0.7529339216553558,0.7435370890997076,0.7337673385740984,0.7246470275874934,0.7157041112728038,0.7065523041292666,0.6969475280150547,0.6874593785395204,0.6785400726236828,0.683865146466602,0.6829575903578325,0.6834076590091972,0.6836224780010932,0.6818884851725809,0.6809927800584672,0.6807213328872649,0.6824689618633101,0.6803092672421985,0.68243261519525,0.6825825276012744,0.6815988470972313,0.6835789773274235,0.6824578488461431,0.6826178089628562,0.6835021477971924,0.6822803778408678,0.6840360997243667,0.6842537721659708,0.6824894845443502,0.6809369001938784,0.6850631847943728,0.6791842780328422,0.6836872677334458,0.6806901707128938,0.6809841435515189,0.6809588473934751,0.683823908384646,0.6808261358972962,0.682234429910343,0.6838841895290809,0.6846963404458984,0.6833350113878376,0.6815928826531961,0.6848060589759851,0.6834705606801066,0.6812939963392408,0.6844737179768504,0.6855287458518579,0.6828295334447637,0.6823841638311532,0.6816072993090408,0.683060742167534,0.6821588624237261,0.683418867987661,0.6843979659401815,0.6865086318999158,0.6831505312967269,0.6861350820010951,0.6868202807543108,0.6800344387291889,0.6825344292794291,0.6818875215865884,0.6822576465355458,0.6802282536133157,0.6826687286800137,0.6813492413104536,0.6812741861507997,0.6826867856929754,0.6814500456318091,0.6788601269692949,0.6799512794050383,0.683345927012607,0.6823485274664054,0.6816937642047421,0.6826516895887077,0.6848546491141049,0.681346577348591,0.6831217973954166,0.6831758512265129,0.6846126808596266,0.6823090143562204,0.6815808839002276,0.6836337326896362,0.6832574696029821,0.6817065806183701
6,0.8882293422536486,0.8815639229060693,0.873478554358772,0.865332122035445,0.8573013381341057,0.8493486593670591,0.8412776085222808,0.8323400785305076,0.8230340611122071,0.8139507554344586,0.8048590142112856,0.7960114619545153,0.7864833857020549,0.7766820598489299,0.7678531704966167,0.7590423364755897,0.7500196037207713,0.740506003847314,0.7323266463213165,0.7228571684211538,0.7130257510410722,0.703812770862456,0.6941236870825582,0.6847047869600306,0.6757799831611246,0.6781496707109854,0.679089700688925,0.6771221163655867,0.678253679483557,0.6792356532185541,0.6782497943672867,0.6772766192200129,0.6795949814677101,0.6784878627996319,0.6767913229239696,0.6781378951989027,0.6791529679533874,0.6797088237064194,0.6772739998443762,0.678314463799773,0.6783593454057547,0.6793463640510662,0.679049850271941,0.6786155357969786,0.6797290061279087,0.6792542599476715,0.6795160013655511,0.6800201444429931,0.6774287938839978,0.6781936134612315,0.6765205440842456,0.6789470193124195,0.6784547314672875,0.679275739558133,0.678593140749642,0.678562609736378,0.6795243852111104,0.6793908634974842,0.67761383134543,0.6796166146578437,0.6781717144591047,0.6780243058045834,0.680098716479879,0.6799659090153606,0.6770035427535565,0.678252564254957,0.6784818886636432,0.6792545748134006,0.6774404915582377,0.6799911014742415,0.6797010270016617,0.6779972861203493,0.6776134774101674,0.6779391558675034,0.6777075912104377,0.678106159551993,0.679963251967993,0.677270101153582,0.6771635969988027,0.6788235138662242,0.6800699609358354,0.6774491967584657,0.6782801942775346,0.6789946853981247,0.6782243976828071,0.679978458404173,0.6757046749474851,0.6774032468304193,0.6757493392890608,0.6774303428255669,0.6782263108031004,0.6773303886705414,0.67712990419545,0.6803394516772584,0.6778159727203021,0.6773934143563832,0.6788432748117466,0.6771597230474499,0.6782835104656296,0.6778266559506069,0.6767916123457067
7,0.8988390409612188,0.8923199303311342,0.8843330623822675,0.8765168265810402,0.868026509645432,0.8594438191578789,0.8514142852467188,0.8429727735259944,0.8343105238138627,0.8247339602151856,0.8158466690059515,0.8061949797117798,0.7966893614269217,0.7879009072440762,0.7784943170597814,0.7698326949011025,0.7602880984671764,0.751273557799274,0.7421193841812401,0.7327835090919459,0.7231464182224937,0.7139454531765441,0.7041622150754862,0.6947762107439336,0.6855633783392665,0.6850645944461331,0.6860905585561456,0.6872118511907096,0.6845226375603402,0.6864365071121191,0.6854471680799566,0.6855570156877415,0.6862938081311014,0.6845687756866494,0.6847869779092639,0.6870566800685186,0.6882547368703457,0.6879082836852711,0.6846645156285611,0.6887468517013173,0.6864034195446372,0.6859539314996408,0.684549452430879,0.6852718676040729,0.6849482019090433,0.6875385589392129,0.6842486129504879,0.6872756917114873,0.6847538436584482,0.6868272607113624,0.6867239007903216,0.68773090075732,0.6862145151832445,0.6848288792561888,0.6858979198245388,0.6862936355139598,0.6858138814072939,0.6877362304544604,0.6845767246031265,0.6836973289626863,0.6860178106441417,0.6848586572173735,0.6853870781386605,0.6850518275076676,0.685092658576451,0.6824861787287378,0.6868868381196802,0.6865631569648188,0.6867132989852911,0.688641423953439,0.685843574465286,0.6846139415620114,0.6869191154948602,0.6868092394503355,0.6853067028527196,0.6881243060362716,0.6856809868899983,0.6873546963363,0.6848488104009329,0.685552625298552,0.6865950680393952,0.6843037368324105,0.6842568581391208,0.6861068010422228,0.6870948455511892,0.6861569505425511,0.6873637567159678,0.6842151633744233,0.6856670493287634,0.6861142176871492,0.6850173906802733,0.6866069258926164,0.686009768021755,0.6844242799745203,0.6870217277911844,0.6858724795616558,0.6871599888447448,0.6836167816157446,0.6848991111060216,0.6859867714056278,0.6850708020200076
8,0.8936792778936635,0.8875853701750753,0.8807622825671096,0.8731730447039066,0.8646490219703438,0.8568991282459065,0.8485190874081547,0.8400283256891445,0.8318115182940119,0.8229426038780377,0.8141416838987418,0.8050750419176335,0.7957764151348837,0.7867188934889832,0.7777150825188904,0.7684402507126484,0.7587879191928201,0.7500437902178384,0.7403693428418572,0.7307419953038545,0.7218235016934748,0.7124029647913241,0.7039512045927308,0.6947777516781133,0.6851594836683441,0.6848609304267745,0.6836781069403716,0.6838506673033513,0.6842776743442343,0.682403009033153,0.683588249738528,0.6867201106732038,0.682773808272264,0.6850919401399125,0.6881015638778476,0.6844021796485196,0.682467469490357,0.6835325218814781,0.6833616165346532,0.6856902206915583,0.6844121203326662,0.6833760943415421,0.6856101611463421,0.6869924394272356,0.6852808501932766,0.6838445222964475,0.6848627013811814,0.6840786927889844,0.6825621541768598,0.6832764650563051,0.6844902056956604,0.6844443235828995,0.6866190263336474,0.6854877028047488,0.6849864957323645,0.6836947211893432,0.6843844463627159,0.6863410268412453,0.6843887761822163,0.6844954793491899,0.6821147933529429,0.686054913532207,0.6846549680341966,0.68385650708829,0.6846320692179516,0.6866727209700096,0.6833971375677057,0.683322890593294,0.6829721062273463,0.6849481874809068,0.6834751575183092,0.6863198279128153,0.68473718945155,0.6847218098936784,0.6876204070225564,0.6847332761962543,0.6844596246260714,0.6832382474209439,0.6842337954352891,0.6841144778927581,0.6837870189455811,0.6825505646531216,0.6843096049343138,0.6818490672937608,0.6831034397963602,0.6844148191308027,0.6840510196606449,0.6855701564231012,0.6838660254880823,0.6862053781043717,0.6850173439133265,0.685551466592442,0.6844502824084129,0.6843166785896369,0.6810121126766246,0.6847481180916658,0.6857861381165651,0.6859398819140454,0.6828110486413678,0.6844550037311239,0.6856242707022848
9,0.9042543024599918,0.8967918668025534,0.8895157189091664,0.881411373676735,0.8735701422379522,0.8652531989423969,0.8564856112131402,0.8478245722997384,0.839160959251371,0.8304479794550058,0.8221434316324988,0.8136714047985654,0.804609214058986,0.7951711781169215,0.7862774370621155,0.7777810915249882,0.7686218676512849,0.75938522204993,0.7494728204382474,0.7408270299485459,0.7310526331275263,0.7214337514525168,0.7132410312609595,0.7036655850307569,0.6946349300577673,0.6912560762518212,0.6922883715998823,0.6889553818528531,0.6898418927231559,0.6924662854567198,0.6899645973400891,0.6902171471183765,0.6918649309895669,0.6912064636445457,0.6911185522259988,0.6916879751508639,0.691297055535658,0.6917936174917028,0.6917168380694239,0.6904029043649242,0.691048109705857,0.6896865668502828,0.692529716904684,0.6893494427957848,0.6905241736757526,0.6911122049137888,0.6917738919941269,0.6911633435900133,0.6920535441931425,0.6920533475335102,0.6928999409119588,0.6921066273899721,0.6912620916245943,0.6915528775345943,0.6907235765497799,0.6904418644822815,0.6929896901285426,0.6912956237016858,0.6900198901484205,0.6907948693692396,0.6936367456425702,0.6895651367661064,0.6928186878603189,0.6906580382887055,0.6917051383808684,0.6908563643396023,0.6909833108415463,0.690645423151762,0.692041739937881,0.6920981895602931,0.6931177845072197,0.6904350833364016,0.6900328080758475,0.69251773624034,0.6895224701723917,0.6916348680996702,0.6918899084661551,0.6917002552292563,0.6907551538602664,0.691396966108095,0.6899775571385012,0.6910114440157535,0.6906702235463679,0.6913631207977415,0.6922254771557604,0.6909966029709558,0.694391246474322,0.6936975973436094,0.6912452199416942,0.6899658635682065,0.6900489915648619,0.6915683375683771,0.6915432810025965,0.6922302535666911,0.6908263546240067,0.6910916725315817,0.6900620701061302,0.6917140492804804,0.693770519915967,0.6911987449767297,0.6913029293649557
