,w,w_mado
10,"[0.01419213 0.03427781 0.03569775 0.03035185 0.02204505 0.00434974
 0.00097414 0.02692262 0.04901516 0.00589682 0.03146481 0.0226833
 0.03657881 0.05305287 0.00363062 0.09887011 0.00020032 0.00689881
 0.03899355 0.02963366 0.00712164 0.0216696  0.07735795 0.00118282
 0.00948321 0.01811357 0.04176826 0.03368196 0.02675756 0.07661261
 0.01249793 0.01467348 0.01017068 0.09306231 0.01011648]",0.002610337135556169
11,"[0.00039985 0.0118073  0.05582292 0.01139668 0.0042406  0.04165964
 0.03230844 0.02491974 0.04300051 0.07967305 0.02593163 0.01809122
 0.03050433 0.00259203 0.01270815 0.06442953 0.00011999 0.04264968
 0.01386025 0.00835298 0.00085831 0.00655282 0.02674551 0.04277239
 0.11167    0.02330728 0.02708312 0.06254727 0.04464798 0.0138906
 0.07898369 0.01608985 0.00717592 0.00615264 0.00705412]",0.12490833660369956
12,"[0.1041599  0.06195726 0.06092782 0.01911096 0.03171109 0.00748224
 0.02290692 0.04920192 0.00318292 0.03462523 0.00947083 0.00735134
 0.00504032 0.00189143 0.01313282 0.00512499 0.02162861 0.03145609
 0.04499536 0.00136338 0.03144878 0.00323971 0.00395599 0.01316368
 0.00450575 0.00400869 0.14554253 0.00522775 0.0531216  0.03119818
 0.01445188 0.05097135 0.00815551 0.0606263  0.0336609 ]",0.010920523052816431
13,"[0.1043137  0.0460733  0.01089619 0.06262264 0.00308777 0.00455129
 0.03708816 0.01026877 0.02464925 0.01403952 0.01099218 0.01765023
 0.02236825 0.02623021 0.0255353  0.0347387  0.04793083 0.07309109
 0.01521595 0.00827566 0.00367052 0.01755038 0.02429323 0.00341301
 0.02799985 0.00849397 0.10955244 0.01116919 0.02998258 0.05169612
 0.00416871 0.00824888 0.06644271 0.01468788 0.01901153]",0.010455841593180967
14,"[0.04408511 0.03213885 0.00528425 0.03244026 0.01528702 0.02610837
 0.006751   0.0184239  0.00878845 0.02434888 0.01603287 0.00486116
 0.04498422 0.05145213 0.02825477 0.00256528 0.013506   0.01054405
 0.03015151 0.02467901 0.04576585 0.01649275 0.04238196 0.02400832
 0.04549075 0.06872446 0.02342404 0.03942154 0.07566801 0.00135642
 0.02955528 0.00045337 0.02529231 0.04721677 0.07406108]",0.20788330966123303
15,"[0.00147269 0.00310401 0.0155244  0.00405282 0.00240351 0.00580289
 0.00553601 0.0055345  0.01804462 0.02838338 0.02512339 0.0206923
 0.01913624 0.02661811 0.01800893 0.07321248 0.006704   0.01764316
 0.0948159  0.02502603 0.06302709 0.0595657  0.08215708 0.05804951
 0.10743339 0.02567288 0.06807561 0.00378336 0.00394276 0.00346589
 0.01671361 0.00831856 0.03375575 0.0091192  0.04008025]",0.12147521786596525
16,"[0.05197668 0.00266027 0.03533138 0.06673829 0.01367237 0.01743923
 0.02423832 0.00133989 0.14804286 0.02076797 0.00909246 0.01782043
 0.00066446 0.02375639 0.0103206  0.0917737  0.02792888 0.08194166
 0.03564536 0.03252493 0.03763556 0.02116128 0.01661264 0.00891066
 0.00569088 0.0241608  0.02518617 0.00704389 0.00035217 0.01234321
 0.03988995 0.06627445 0.01236234 0.00783417 0.00086571]",0.21446892640076845
17,"[0.00711007 0.07219464 0.13343185 0.01565042 0.00309244 0.00133201
 0.00857812 0.00848843 0.00040128 0.02776181 0.06988406 0.01029237
 0.12902438 0.00793917 0.04160845 0.01787508 0.02850407 0.05658257
 0.01178599 0.01293959 0.00844418 0.02413215 0.01907463 0.03690491
 0.00190677 0.00051406 0.07961701 0.00890719 0.01134789 0.00529286
 0.02036743 0.02114998 0.08473273 0.0041517  0.00897974]",0.23416977455625415
18,"[0.03122151 0.02575816 0.08973605 0.0131652  0.10080354 0.01065375
 0.03217235 0.00280556 0.00501308 0.0371587  0.02629978 0.01147314
 0.00836533 0.00251617 0.02460998 0.02350272 0.10444639 0.02640157
 0.02000877 0.01499417 0.029202   0.00840398 0.10271    0.00420403
 0.00260572 0.04935302 0.00485279 0.01027641 0.01376893 0.00700856
 0.01782902 0.06011668 0.01463677 0.03288709 0.03103908]",0.04737292329536806
19,"[0.03946277 0.01435801 0.01422156 0.02259441 0.00437299 0.01216162
 0.03338641 0.09882445 0.00939432 0.04794041 0.00601415 0.00045084
 0.0121671  0.03459093 0.01682138 0.08451194 0.0015742  0.04470535
 0.03254181 0.04197827 0.00057805 0.04590344 0.00964807 0.03394997
 0.08349703 0.02837518 0.00332891 0.00736632 0.02412961 0.0123156
 0.04006845 0.01090782 0.03697557 0.02748479 0.06339825]",0.09889133679437326
20,"[0.02483385 0.0043149  0.01383145 0.02853187 0.01959138 0.02107174
 0.0059652  0.01218887 0.03758978 0.00316229 0.01552845 0.00093626
 0.00470898 0.08686059 0.04604042 0.01173527 0.03201001 0.0507959
 0.04110562 0.00837883 0.00957904 0.0344461  0.01582691 0.00013214
 0.07556044 0.02674588 0.0860953  0.07823831 0.05356881 0.04086448
 0.02019572 0.03257912 0.01626831 0.02323293 0.01748485]",0.21493117619236018
21,"[0.01795913 0.00848622 0.0564628  0.00357102 0.05030215 0.01458395
 0.01521013 0.01199887 0.05852442 0.00827232 0.01635359 0.00773869
 0.06347279 0.03552014 0.00470013 0.01915216 0.02275165 0.06584197
 0.06288141 0.02963071 0.01658705 0.01661898 0.00294691 0.06095169
 0.07530316 0.00588786 0.00880992 0.00783856 0.00885546 0.0628192
 0.0449211  0.00071252 0.04457057 0.00123302 0.06852973]",0.32970521158691185
22,"[0.00211161 0.02903457 0.00654432 0.04402353 0.0417425  0.03451684
 0.01400694 0.05521737 0.02320011 0.06155947 0.02556724 0.01783479
 0.03674227 0.00156567 0.00248915 0.00241008 0.09097399 0.02160787
 0.01413876 0.02190595 0.02564594 0.04156211 0.01435334 0.02508645
 0.0137747  0.00859656 0.00040872 0.06049696 0.0597121  0.04185198
 0.10059719 0.00021094 0.0220538  0.0023149  0.03614129]",0.0003782585407994508
23,"[0.010528   0.01835931 0.05388787 0.00318368 0.02622709 0.01194648
 0.04838462 0.07910031 0.00053847 0.00829839 0.01987462 0.07603677
 0.02832109 0.01925278 0.03027263 0.10208449 0.01495244 0.00024511
 0.00059762 0.00951423 0.0499314  0.03464624 0.0116171  0.02590923
 0.0963542  0.05512012 0.0374622  0.04264078 0.0006483  0.00966575
 0.00917527 0.00027457 0.03902454 0.02488355 0.00104077]",0.5105401161018758
24,"[0.03574116 0.01190442 0.0547413  0.06980445 0.00486186 0.05079216
 0.02327724 0.04966876 0.05160277 0.05515993 0.03258894 0.00675017
 0.00323523 0.00878641 0.00331883 0.00391477 0.02715255 0.04878826
 0.01920896 0.03304252 0.03901622 0.01342556 0.03263323 0.02180799
 0.00575392 0.01486377 0.04117753 0.00203561 0.03037788 0.00097803
 0.02897672 0.01561136 0.07478906 0.02043071 0.06378174]",0.27938435716070753
25,"[0.01305088 0.01037633 0.00678488 0.04145759 0.00708879 0.06261611
 0.05020503 0.01243671 0.00426222 0.03684851 0.0030662  0.07741317
 0.02440156 0.00537286 0.06713136 0.01007652 0.04848821 0.03503079
 0.06139177 0.00372415 0.00389741 0.0091184  0.05417132 0.03562177
 0.03709951 0.03697005 0.01014203 0.0151799  0.0921669  0.06042189
 0.03886162 0.01362771 0.00472527 0.00085759 0.005915  ]",0.08121496887674408
26,"[2.40838686e-03 4.67217965e-02 3.78605274e-03 2.81971937e-02
 8.46158450e-03 3.41096347e-02 3.63793139e-02 1.28292310e-03
 8.09451809e-03 1.96099869e-02 3.56450566e-03 3.18784614e-02
 4.20503857e-02 4.19678585e-03 3.02501903e-02 7.36662883e-02
 8.69547126e-02 2.03916006e-02 2.25153670e-03 3.38455381e-02
 1.48590317e-02 4.55145282e-02 3.29413130e-03 8.19769705e-02
 3.60414090e-03 2.04161991e-02 1.37740737e-02 6.60580383e-02
 3.23964509e-02 4.78862511e-06 2.47206120e-02 7.92401963e-03
 3.59171139e-02 1.49064042e-02 1.16532101e-01]",0.12583284993800056
27,"[2.96768642e-02 1.03216950e-03 7.82126498e-03 5.99050764e-02
 5.47384407e-02 2.13949936e-02 3.60413970e-02 7.17278460e-02
 1.40446553e-02 1.31144649e-02 1.26592424e-02 1.52146731e-03
 4.14640297e-05 2.46301339e-02 1.65492628e-02 3.98586494e-02
 5.55230305e-03 1.50028539e-02 1.30032531e-02 5.84849996e-04
 6.24973329e-02 7.25800677e-02 2.14599352e-02 1.50606621e-03
 4.12173466e-02 6.14836287e-02 3.79309581e-02 1.69069634e-02
 9.20151632e-03 1.72182123e-02 2.35306699e-02 1.34269228e-01
 2.86130898e-02 2.03522106e-02 1.23321216e-02]",0.0654914533141274
28,"[0.00980439 0.00213732 0.01221059 0.02053606 0.0333212  0.04736509
 0.0075439  0.03305604 0.02570102 0.02673796 0.08248084 0.0457189
 0.00499731 0.02141204 0.01352028 0.09477185 0.02190432 0.03422578
 0.03867298 0.02010246 0.0065307  0.04055891 0.02635898 0.05051091
 0.00717231 0.01588056 0.00731986 0.03438025 0.09331084 0.0272928
 0.01614224 0.05260779 0.00449361 0.00269855 0.01852135]",0.21139551441857704
29,"[0.01263059 0.01516209 0.02320551 0.02627969 0.02179742 0.04369248
 0.00272068 0.03517896 0.01147308 0.0128678  0.01961523 0.00099622
 0.06068127 0.01078039 0.00867846 0.00594223 0.00284445 0.03759359
 0.00961508 0.03406633 0.05383875 0.03171702 0.06008072 0.08361061
 0.00704134 0.01124157 0.06998066 0.03716014 0.01472074 0.00869291
 0.00260849 0.03581129 0.02296594 0.07974096 0.08496731]",0.0662894652038994
30,"[0.04158604 0.04089706 0.04905461 0.01657215 0.02319547 0.07319443
 0.03153715 0.03267893 0.07927218 0.01443278 0.00387839 0.10419617
 0.04420467 0.01148396 0.03601483 0.00929187 0.02086269 0.00395936
 0.04595826 0.00709959 0.02008174 0.00499859 0.01829227 0.00953723
 0.01494559 0.01862739 0.00614041 0.01394262 0.00697594 0.05972264
 0.00554706 0.09925752 0.02621401 0.00085393 0.00549248]",0.007027942101838957
31,"[0.00332686 0.06855226 0.00050438 0.00409239 0.0091018  0.01187856
 0.06781699 0.0044401  0.01092002 0.00074536 0.00285374 0.08233611
 0.01917035 0.00606373 0.02371908 0.00055335 0.02286815 0.04330928
 0.02749    0.00376381 0.08610586 0.00219101 0.1239534  0.00346486
 0.00291807 0.01526052 0.02056973 0.07398025 0.05747685 0.11850985
 0.0249519  0.02141796 0.0059963  0.02902899 0.00066812]",0.011963441654167213
32,"[2.14297110e-02 1.42219204e-01 2.60800823e-02 1.19838654e-02
 7.72816575e-02 5.42965862e-05 1.81404013e-02 3.70087502e-02
 3.22464662e-02 1.17724190e-01 8.61136223e-02 1.79435790e-02
 9.91268997e-03 1.52459695e-03 1.08462509e-03 1.29101902e-02
 3.46984910e-02 2.10743725e-03 1.61286015e-02 5.01378394e-02
 7.49654980e-03 1.13560946e-02 5.09034471e-03 1.21580323e-02
 9.10098806e-03 1.33151075e-02 1.70638272e-02 3.81358994e-02
 2.92639407e-02 4.69146810e-02 2.29914939e-02 2.36456329e-02
 1.22647312e-02 1.22821743e-02 2.21902051e-02]",0.06476036131989761
33,"[0.00884686 0.05724287 0.03363526 0.03753895 0.03616002 0.03404527
 0.01285689 0.06718366 0.05421592 0.03059845 0.01673639 0.00636246
 0.03568474 0.00501051 0.01105462 0.08540931 0.03031506 0.02983712
 0.00446126 0.00044732 0.00206463 0.01711014 0.00120815 0.0055943
 0.02457634 0.05531147 0.07008647 0.03335562 0.0940038  0.01493183
 0.00054163 0.04355849 0.01180293 0.00095753 0.0272537 ]",0.44745026444679853
34,"[0.01536482 0.08421561 0.00521254 0.0002444  0.06307571 0.00972936
 0.02237636 0.00065458 0.00840604 0.02000749 0.00067419 0.00115699
 0.03392267 0.06562407 0.02580051 0.02379856 0.02573986 0.01221785
 0.08116345 0.05339297 0.00907558 0.00444453 0.07810493 0.01852908
 0.01639602 0.00806862 0.04443235 0.07771948 0.00715246 0.03113349
 0.00365841 0.01568166 0.07700678 0.03523533 0.02058327]",0.02109201969294446
35,"[0.01123115 0.04236915 0.03593685 0.00843339 0.01982765 0.02716434
 0.0459437  0.06964127 0.00283633 0.05445605 0.01042221 0.02620176
 0.02377838 0.00763385 0.07326208 0.00106227 0.0050821  0.1210767
 0.01335845 0.01844348 0.04123661 0.00076809 0.0128212  0.01641622
 0.00514284 0.07060703 0.00228971 0.07005812 0.01024025 0.01710911
 0.01879897 0.05419679 0.01998566 0.01241975 0.0297485 ]",0.021410261246805774
36,"[1.83926451e-03 7.48491989e-04 2.77694759e-03 2.63123851e-02
 3.00875688e-02 9.56136624e-03 6.77875778e-04 5.67043060e-02
 1.14134003e-01 1.89100237e-02 3.18477136e-02 1.11974724e-02
 4.02559260e-03 2.79854487e-02 5.66094238e-02 5.00891245e-03
 1.32908045e-03 7.20460709e-02 1.37663019e-02 5.24189253e-02
 2.91280004e-04 6.67519829e-02 4.33850801e-02 1.40596315e-01
 7.37606969e-05 1.89353133e-02 4.96215912e-03 3.79639292e-03
 1.25519465e-02 5.04777501e-02 2.26295323e-02 6.77634224e-02
 6.41887656e-03 1.12864043e-02 1.20926089e-02]",0.0942992741509933
37,"[0.00137059 0.00225973 0.03904684 0.04618779 0.06530457 0.00165117
 0.13389841 0.05735551 0.02605826 0.00864853 0.02144884 0.00436131
 0.02913844 0.01014307 0.03766935 0.0170709  0.10070664 0.02520591
 0.00309859 0.03356189 0.0079291  0.02235655 0.08020561 0.00488586
 0.04367121 0.00456083 0.01618434 0.03655408 0.01236731 0.01536351
 0.00565032 0.02357113 0.01148373 0.00502619 0.04600388]",0.1563355443142062
38,"[0.05337018 0.04034541 0.00365426 0.09003138 0.00683051 0.017677
 0.01446313 0.0096328  0.00375481 0.03747385 0.04901417 0.01833318
 0.04926409 0.00141349 0.04387196 0.00010536 0.0108397  0.00730125
 0.05559567 0.00579628 0.0131354  0.07031313 0.04259796 0.03438199
 0.03378426 0.016046   0.023476   0.02649772 0.00181042 0.03390541
 0.08014157 0.07414519 0.01055539 0.01692606 0.00351503]",0.052731756410154235
39,"[0.01591202 0.0209874  0.05460295 0.03342012 0.04666715 0.01160895
 0.01352852 0.05000723 0.0211619  0.03391684 0.00209663 0.02943164
 0.06780687 0.01948299 0.04033065 0.01344922 0.06869025 0.0149418
 0.00505739 0.02202543 0.03454214 0.0583008  0.060045   0.02117597
 0.02653245 0.06563103 0.04067266 0.01547072 0.00153878 0.01990653
 0.01890598 0.00034476 0.02639975 0.02521545 0.00019202]",0.1492794099755998
40,"[5.19024853e-02 2.74557339e-02 4.17066573e-02 4.44713828e-02
 9.85276889e-03 8.05332699e-02 8.13230145e-05 3.32955053e-03
 6.79567811e-02 1.33963954e-02 3.97231710e-03 6.58106430e-02
 1.09911315e-02 1.15285594e-03 1.70549540e-02 1.06877739e-01
 1.10623117e-02 9.81084878e-03 1.23776052e-02 2.75221062e-02
 2.67439149e-02 3.87462342e-04 1.19058516e-02 6.07888031e-03
 7.82833121e-03 6.71729940e-02 2.30660495e-03 2.45084939e-02
 4.35440051e-03 4.65502008e-02 2.78893141e-03 1.08261741e-01
 2.38485557e-02 1.57682727e-02 4.41765050e-02]",0.10950386879314171
41,"[0.02992859 0.0153891  0.10109659 0.02558361 0.01983987 0.00166326
 0.03551671 0.0076058  0.0016117  0.00103736 0.04691391 0.03554499
 0.00114887 0.04643082 0.0041783  0.00845151 0.00991549 0.05618535
 0.00897908 0.05929451 0.01791743 0.03611624 0.00760704 0.00472124
 0.03630196 0.09191174 0.04848602 0.00139492 0.00511607 0.0689033
 0.02964024 0.0013709  0.0106186  0.00625121 0.11732768]",0.1008880373281093
42,"[0.02172537 0.04245613 0.02841539 0.01854345 0.01454564 0.00606962
 0.06432188 0.01392889 0.01535153 0.03854279 0.00381189 0.00389083
 0.01632371 0.04234956 0.04986388 0.00595439 0.013921   0.00053086
 0.03006571 0.00802922 0.01798018 0.0238105  0.02709675 0.02429768
 0.09043477 0.01656799 0.07472052 0.02260076 0.0012109  0.00473666
 0.05885501 0.03625484 0.03258433 0.11809457 0.0121128 ]",0.0738168613253945
43,"[0.01871296 0.0110044  0.00706209 0.0078114  0.0735112  0.00064634
 0.04612502 0.04721506 0.02665854 0.01653491 0.01036004 0.04799722
 0.0138099  0.01075615 0.00565812 0.02742526 0.02609867 0.04855225
 0.01199089 0.04253966 0.0445685  0.03658718 0.00291363 0.04803469
 0.04866731 0.03759452 0.0494063  0.03574663 0.04792849 0.08927913
 0.02393035 0.00513416 0.01128731 0.01477659 0.00367514]",0.0831534020497324
44,"[0.00468139 0.01679884 0.01330665 0.0157111  0.02333578 0.02559906
 0.07531609 0.04924681 0.02222921 0.02508529 0.0148978  0.00448015
 0.07975472 0.00837482 0.07174422 0.00819577 0.02973275 0.02992762
 0.02651431 0.00740204 0.002954   0.04714379 0.0031549  0.00981096
 0.0543304  0.00112503 0.04662501 0.02162859 0.0624028  0.00673542
 0.05165174 0.03142473 0.06318784 0.00391629 0.04157407]",0.16812903040894434
45,"[0.01979697 0.01827599 0.00202565 0.0061516  0.05993026 0.01048275
 0.01604667 0.01211823 0.01297747 0.03139202 0.10295742 0.03993164
 0.03200909 0.00539573 0.0767242  0.00704324 0.04278459 0.03040205
 0.01488126 0.03389294 0.01738158 0.04626298 0.01775968 0.02082072
 0.04167809 0.00718864 0.02975525 0.0054305  0.03209093 0.01451027
 0.04372671 0.00123466 0.12010828 0.00814633 0.01868563]",0.196782733052319
46,"[0.01815098 0.03545006 0.04969395 0.02994601 0.00108939 0.01374633
 0.00526163 0.01611042 0.03611635 0.04186484 0.02636006 0.05051467
 0.03248383 0.01343778 0.00539644 0.00415744 0.02865301 0.02737286
 0.00547404 0.01491194 0.01562728 0.07237281 0.01808261 0.05881129
 0.03187148 0.02206471 0.07238861 0.01908869 0.01397577 0.03122185
 0.02627186 0.0358261  0.01975893 0.09342807 0.01301793]",0.10508608671014916
47,"[0.02916789 0.01453865 0.01172522 0.00051869 0.05622336 0.02811294
 0.06610694 0.01575392 0.00670443 0.05851963 0.06908581 0.01977502
 0.00722715 0.05064471 0.02249741 0.07032756 0.00054565 0.00977391
 0.00872155 0.01895652 0.01242282 0.00266585 0.0252921  0.01236483
 0.00359888 0.03886777 0.02034169 0.08011331 0.00291382 0.00523635
 0.02051847 0.04152573 0.12237623 0.04357521 0.00325997]",0.004705291735778354
48,"[0.04025155 0.00322256 0.04856805 0.03298266 0.0260945  0.00769334
 0.00518383 0.07580252 0.02183601 0.00636235 0.00078602 0.01518186
 0.01356807 0.03178154 0.00562581 0.01009461 0.02856703 0.06739854
 0.04958639 0.01757927 0.04774453 0.00258538 0.10205136 0.00697879
 0.02091933 0.03622076 0.00894879 0.10193987 0.01969803 0.05459743
 0.00737922 0.02282361 0.00503099 0.04729104 0.00762438]",0.45674229498850333
49,"[0.02569553 0.05108129 0.00586583 0.03183899 0.01648276 0.02259966
 0.02747447 0.04234749 0.0067058  0.03739862 0.07993682 0.06650005
 0.05159356 0.00267243 0.0030052  0.00756126 0.09267012 0.00248282
 0.00813371 0.0498736  0.04071205 0.0038383  0.00532778 0.00181634
 0.03778104 0.02292207 0.01971279 0.01225823 0.03314884 0.00838308
 0.0222303  0.02935817 0.00398744 0.08378058 0.042823  ]",0.09055368666628051
50,"[7.66347625e-06 1.05873225e-01 4.58523719e-03 5.06204848e-03
 6.50662488e-03 1.91342447e-02 8.71005317e-02 1.86510421e-02
 8.75869701e-03 3.27976345e-02 1.03388011e-03 5.20319035e-02
 3.50876792e-03 1.60333936e-03 7.11672412e-02 8.87383293e-04
 6.82549582e-02 2.36392455e-02 3.37162864e-03 6.06396643e-02
 3.04377453e-02 2.19924778e-02 1.24860415e-01 6.76067535e-02
 2.04515798e-02 3.16450203e-02 6.11319506e-03 6.75614845e-03
 7.74234297e-03 2.79324156e-02 1.62020555e-03 8.10371785e-03
 5.22585072e-02 1.64273938e-02 1.43712091e-03]",0.2906505486408133
51,"[0.01671244 0.03617155 0.05040022 0.01113571 0.00156325 0.11233577
 0.01536355 0.01534271 0.03168009 0.05241614 0.02850185 0.03168281
 0.03423623 0.01054603 0.05678866 0.1029366  0.0268461  0.00661487
 0.05713953 0.00947454 0.0526831  0.01806921 0.04288701 0.00197808
 0.00680461 0.01547955 0.01683056 0.01070415 0.00802347 0.05446864
 0.01932103 0.0046738  0.00014108 0.00707632 0.03297074]",0.11504693066138112
52,"[0.06012245 0.05713233 0.02154642 0.01019136 0.00914277 0.05978449
 0.00652807 0.00314023 0.01894101 0.06122002 0.00863546 0.03996944
 0.0625532  0.00937517 0.00310315 0.0212822  0.04766806 0.00469371
 0.02129935 0.02242013 0.06905805 0.00195388 0.07103456 0.0013297
 0.02029656 0.03496215 0.01956395 0.03941825 0.02263861 0.03316625
 0.04570374 0.00131046 0.04673205 0.01730223 0.02678051]",0.06676298480710742
53,"[0.0034305  0.03453175 0.00243703 0.04623177 0.03896193 0.02129181
 0.01861672 0.00372683 0.07259143 0.00215786 0.01305941 0.00788988
 0.06278022 0.02306487 0.04279699 0.019631   0.06156936 0.07208239
 0.00929195 0.02568383 0.02023846 0.01946077 0.09318379 0.01767308
 0.01747919 0.04460709 0.0415433  0.02976026 0.01115745 0.03027698
 0.01922559 0.01456779 0.01633176 0.0188474  0.02381957]",0.42657337533418066
54,"[0.04071178 0.06089619 0.01411724 0.02348293 0.07573119 0.04141309
 0.01752179 0.02621788 0.07777488 0.007547   0.01014834 0.00346977
 0.00847939 0.00079584 0.01311945 0.01222407 0.00886408 0.00209419
 0.01057546 0.01212103 0.00268439 0.10336132 0.00268812 0.02583382
 0.00847277 0.03369569 0.0459528  0.00167484 0.07520394 0.02916011
 0.06042914 0.07557434 0.01970361 0.04069952 0.00755999]",0.03855669209609871
55,"[0.00439228 0.00666556 0.04267095 0.01108322 0.00554493 0.00750138
 0.02344344 0.00297857 0.00841717 0.02412297 0.03434605 0.04449306
 0.05586983 0.00211148 0.02163232 0.04202871 0.05751593 0.02766759
 0.01111887 0.05262166 0.06038406 0.08322922 0.01335845 0.07635307
 0.01141739 0.00650812 0.02482069 0.07016063 0.01264713 0.04078104
 0.00947391 0.0235124  0.01037194 0.02128552 0.04947046]",0.1907263625053652
