,w,w_mado
10,"[4.90068668e-02 5.70752200e-02 8.08730412e-02 4.34815361e-03
 4.35429579e-03 1.23216133e-02 1.59380656e-02 2.69206071e-03
 2.35419331e-02 9.92426316e-02 3.15316235e-02 4.86208834e-03
 4.22605259e-02 1.17848687e-02 1.03467702e-02 9.10163234e-03
 3.90459985e-03 2.24997747e-03 2.35350228e-03 1.92001472e-02
 7.65158455e-05 5.91009668e-02 5.08650654e-02 5.07274036e-02
 8.49581893e-03 7.03028475e-02 5.54578647e-02 1.77087772e-02
 1.27566713e-02 1.73673923e-02 2.40788911e-03 1.38183622e-01
 1.04377087e-02 1.45193755e-02 4.60246349e-03]",0.2975566894284193
11,"[0.03864076 0.00263745 0.00199577 0.0125698  0.01251155 0.01380532
 0.00144751 0.01594478 0.05185638 0.01023557 0.06061868 0.127182
 0.00492002 0.05577157 0.03611977 0.025232   0.03708143 0.00900074
 0.03185081 0.00333514 0.01458585 0.02216582 0.01466387 0.00309729
 0.00119199 0.0197971  0.10746045 0.03290962 0.00927841 0.03887477
 0.01156425 0.01832372 0.08878542 0.02964035 0.03490401]",0.20327188879392805
12,"[0.00481669 0.01373687 0.03364698 0.0563351  0.03387427 0.00042263
 0.00215786 0.01075778 0.00617809 0.01717803 0.03235169 0.02966238
 0.01561815 0.01596675 0.08996332 0.04204658 0.03248094 0.01375034
 0.00148891 0.00219583 0.00206734 0.00065108 0.02132204 0.0105038
 0.11906339 0.03835217 0.00546857 0.03235817 0.0118973  0.07825725
 0.00466617 0.08169148 0.06535274 0.04649656 0.02722274]",0.1836547785738702
13,"[0.01733388 0.00056731 0.04544257 0.02260959 0.0064771  0.05555293
 0.01782327 0.07793105 0.03845075 0.00476145 0.03694312 0.03070823
 0.00067691 0.00011408 0.03513747 0.06975645 0.0027737  0.07906667
 0.00246401 0.00775887 0.02729912 0.06862092 0.00307659 0.02737927
 0.08196055 0.00569856 0.02817736 0.02425624 0.08369417 0.00068206
 0.04572691 0.00821699 0.03093075 0.00704059 0.0048905 ]",0.16245326141633393
14,"[0.01835756 0.01366009 0.0339044  0.01840583 0.0900539  0.03584457
 0.02154184 0.06337303 0.01415489 0.00699115 0.01046487 0.02096067
 0.01502121 0.00418609 0.00825205 0.01179747 0.00094306 0.03868816
 0.04866062 0.025641   0.01004351 0.03347442 0.01810799 0.07921158
 0.02593218 0.03447482 0.00397161 0.00238034 0.03214322 0.02793688
 0.00437036 0.15691099 0.03864783 0.01761397 0.01387786]",0.11359859134052379
15,"[0.02808586 0.07458924 0.00806687 0.07374303 0.01432658 0.01138613
 0.01652474 0.01334341 0.0013117  0.00973121 0.01168011 0.00087904
 0.03151078 0.00854306 0.07329111 0.05221153 0.02542471 0.07087768
 0.05755264 0.05913874 0.00804324 0.00847531 0.02604924 0.00297902
 0.00129166 0.05157387 0.02508706 0.01110247 0.03448148 0.00041527
 0.00786734 0.01955409 0.09004126 0.03758635 0.03323417]",0.09690268404520024
16,"[0.00731159 0.08079374 0.02554346 0.05210489 0.00652399 0.00431749
 0.02308017 0.01544126 0.10544976 0.04350899 0.01725357 0.03997047
 0.05377863 0.08669528 0.00495232 0.01401515 0.05757689 0.00703651
 0.02100052 0.00046827 0.01922468 0.00133551 0.03289054 0.00458102
 0.00685366 0.04166791 0.00326683 0.06529729 0.0347157  0.01410764
 0.0345233  0.00927925 0.0329594  0.02403688 0.00843745]",0.24756606794334146
17,"[5.75434393e-02 3.73487114e-02 2.77599977e-02 5.82846774e-02
 1.11578285e-02 1.16958428e-02 5.92263143e-02 3.23009361e-02
 4.44168638e-02 8.25791449e-02 1.73965143e-02 2.77631989e-02
 1.46370177e-03 1.80316592e-02 1.60492031e-02 4.34226928e-02
 1.63368311e-06 1.97314774e-02 1.30537281e-01 6.33273489e-03
 2.66078012e-02 2.63851353e-03 1.36916013e-02 5.57404149e-02
 7.11307427e-02 1.89552041e-02 1.12251329e-02 7.62327247e-03
 5.82064385e-03 2.18463914e-03 1.73764115e-03 3.19933606e-03
 1.66429156e-02 7.90276486e-03 5.18555228e-02]",0.38149861860062134
18,"[0.00250088 0.0442815  0.06783397 0.01252177 0.02791219 0.01106291
 0.04442218 0.02088021 0.02357315 0.01564684 0.01392976 0.00144797
 0.14634939 0.0265477  0.00447793 0.00481864 0.04542426 0.01369644
 0.01771933 0.05580358 0.02107411 0.02938442 0.06048829 0.00804853
 0.04083682 0.03089291 0.02640124 0.02456532 0.00220934 0.06521398
 0.00981112 0.02868723 0.01826699 0.025901   0.00736809]",0.22751467286320898
19,"[0.01401848 0.01293163 0.00717465 0.07589568 0.00451148 0.01721627
 0.03919703 0.01792536 0.04321427 0.04384476 0.00260728 0.00076427
 0.07159717 0.08533632 0.08078545 0.01001505 0.02175968 0.0047634
 0.02100057 0.02657383 0.01228497 0.01027789 0.08945811 0.0009306
 0.09007856 0.00981656 0.01662286 0.07145301 0.01406149 0.0007913
 0.01257365 0.00172523 0.0035052  0.03598196 0.02930599]",0.2462744607064101
20,"[0.00159555 0.02541882 0.07356641 0.03422972 0.01281167 0.0359497
 0.00334553 0.02967476 0.00151734 0.03389371 0.00860863 0.01410807
 0.11799276 0.02204066 0.02613142 0.0084495  0.03997102 0.00990168
 0.00036363 0.03065673 0.01056415 0.00447013 0.03667039 0.00177119
 0.0760201  0.13708151 0.00874834 0.06101183 0.02146535 0.00969765
 0.02399915 0.01329399 0.04140121 0.00802515 0.01555256]",0.6175673921192085
21,"[0.02236793 0.0401754  0.06678004 0.064606   0.01840618 0.007603
 0.09054128 0.0415882  0.00938255 0.03439674 0.04102348 0.00701336
 0.02254971 0.00885704 0.00978574 0.03459018 0.04204694 0.07800787
 0.0077907  0.00173262 0.0341996  0.0063048  0.05861402 0.01725301
 0.09481874 0.00889537 0.01063471 0.00045265 0.01223056 0.03101824
 0.01095561 0.0008196  0.00017762 0.02858334 0.03579716]",0.2895417248799596
