,w,w_mado
286,[0.00835824 0.47977313 0.2536936  0.07026293 0.18791209],0.15187682476196784
287,[0.100067   0.04213665 0.62238146 0.04637399 0.18904089],0.07318854295462307
288,[0.40537761 0.06674841 0.04977716 0.34046198 0.13763484],0.1416520824010202
289,[0.03901846 0.10779578 0.0768677  0.69689911 0.07941896],0.15955562529803494
290,[0.24686517 0.33638563 0.35018714 0.04109349 0.02546857],0.08946110311988105
291,[0.01049471 0.006168   0.20203991 0.30250746 0.47878992],0.11914650675322179
292,[0.24778044 0.04055479 0.25155927 0.16325987 0.29684564],0.046433381602497534
293,[0.11713963 0.06422056 0.25054533 0.43248414 0.13561034],0.08580139971267249
294,[0.3741267  0.2842188  0.02621421 0.30258945 0.01285084],0.1930188559167275
295,[0.1137556 0.586208  0.0426813 0.0754743 0.1818808],0.056493205419303034
296,[0.17041672 0.08635948 0.18743964 0.25088633 0.30489784],0.17275502992561156
297,[0.61160206 0.02978312 0.2637352  0.00869866 0.08618096],0.17447308075605722
298,[0.30690618 0.07142195 0.06717408 0.15572648 0.39877131],0.028582545949419266
299,[0.08155531 0.4043843  0.10986543 0.05013775 0.35405721],0.011459464784314328
300,"[0.08621149 0.15609037 0.01056765 0.3012491  0.01203013 0.18569604
 0.08441265 0.02910046 0.10497637 0.02966573]",0.04436859389869689
301,"[0.27768711 0.0624806  0.11865454 0.1058634  0.14311846 0.05513377
 0.08696432 0.04429502 0.0526389  0.05316387]",0.05942120953809993
302,"[0.14591092 0.08895001 0.14535504 0.19678387 0.08937592 0.04471281
 0.00488316 0.04860944 0.04398746 0.19143137]",0.3141765860841192
303,"[0.12149435 0.03439515 0.1910384  0.01957887 0.04187071 0.02110718
 0.16978778 0.09386368 0.10955786 0.19730603]",0.02461756622115136
304,"[0.11436172 0.09532092 0.05305193 0.05023965 0.03560184 0.05385372
 0.11401575 0.10989886 0.00471012 0.36894549]",0.08987870052805418
305,"[0.02780534 0.00616093 0.26967829 0.02476163 0.17389968 0.31316924
 0.11396956 0.01072171 0.01088831 0.04894531]",0.29155829760270274
306,"[0.00435921 0.15049872 0.09159632 0.16793974 0.09879665 0.18576653
 0.08798311 0.02570488 0.03738121 0.14997364]",0.09543626172279954
307,"[0.01389552 0.00909121 0.00730499 0.16061601 0.0293113  0.28786503
 0.09050987 0.26173403 0.11304149 0.02663056]",0.09989305490298091
308,"[0.00296025 0.30172506 0.0161444  0.09990439 0.12397139 0.20726855
 0.07089004 0.12394652 0.02368892 0.02950049]",0.09366239307648215
309,"[0.02131771 0.00157484 0.04150016 0.03070364 0.11707377 0.26858264
 0.13963013 0.2920141  0.03292875 0.05467426]",0.17246452605541582
310,"[0.07689371 0.00397733 0.23261672 0.19229821 0.05192732 0.17495444
 0.07820562 0.05614733 0.09950757 0.03347174]",0.019437534154543377
311,"[0.15848789 0.01591974 0.03410318 0.11939775 0.12116914 0.09338928
 0.02276274 0.00994265 0.04827412 0.37655349]",0.22514693691868373
312,"[0.08398184 0.0780366  0.0646148  0.02458267 0.14817304 0.02206006
 0.22563031 0.15345717 0.11946665 0.07999686]",0.007076169433385733
313,"[0.16510654 0.13497759 0.09147137 0.00620529 0.01355173 0.10763142
 0.0992611  0.12597003 0.01930097 0.23652397]",0.14965303316884582
314,"[0.00111374 0.14877045 0.06973677 0.24169632 0.05200707 0.05727499
 0.15857394 0.11686358 0.02715186 0.12681129]",0.10865104217275484
315,"[0.01429542 0.00368672 0.11882573 0.03468445 0.11571327 0.1041942
 0.24491817 0.22849507 0.13271572 0.00247125]",0.0411835705552068
316,"[0.01834489 0.15922511 0.19962934 0.17440754 0.08132468 0.00647709
 0.26030106 0.04801711 0.0137764  0.03849677]",0.0664651026705678
